## [iView]
## Converted from:	F:\tracker\RALT_None.idf
## Date:	16.01.2019 12:53:30
## Version:	IDF Converter 3.0.20
## IDF Version:	9
## Sample Rate:	60
## Separator Type:	Unknown
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	1435                                                                                                                                                                                                                                                            
## Reversed:	none
## [Run]
## Subject:	pp                                                                                                                                                                                                                                                              
## Description:	Shock task                                                                                                                                                                                                                                                      
## [Calibration]
## Calibration Area:	1920	1080
## Calibration Point 0:	Position(960;540)
## Calibration Point 1:	Position(96;54)
## Calibration Point 2:	Position(1824;54)
## Calibration Point 3:	Position(96;1026)
## Calibration Point 4:	Position(1824;1026)
## Calibration Point 5:	Position(96;540)
## Calibration Point 6:	Position(960;54)
## Calibration Point 7:	Position(1824;540)
## Calibration Point 8:	Position(960;1026)
## [Geometry]
## Stimulus Dimension [mm]:	344	193
## Head Distance [mm]:	700
## [Hardware Setup]
## System ID:	EYETRACKING//SMI_RED250mobile///Binoc
## Operating System :	6.2.9200
## iView X Version:	4.4.0.0
## [Filter Settings]
## Heuristic:	False
## Heuristic Stage:	0
## Bilateral:	True
## Gaze Cursor Filter:	False
## Saccade Length [px]:	0
## Filter Depth [ms]:	0
## Format:	LEFT, RIGHT, DIAMETER, POR, MSG
## 
Time	Type	Trial	L Mapped Diameter [mm]	R Mapped Diameter [mm]	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]	Aux1
996536219	SMP	1	3.7485	3.8698	943.6945	511.9250	934.7959	564.7796	
996552909	SMP	1	3.7422	3.8644	943.8179	512.0547	934.1819	564.6265	
996569598	SMP	1	3.7432	3.8632	941.9013	512.7806	933.7124	565.3802	
996586288	SMP	1	3.7434	3.8655	941.2617	513.1495	934.4048	565.2695	
996602978	SMP	1	3.7468	3.8608	939.9256	514.9777	936.5408	566.0288	
996619668	SMP	1	3.7452	3.8575	938.7639	515.0005	937.8600	565.9563	
996636358	SMP	1	3.7434	3.8571	938.6956	515.3481	938.8769	565.6144	
996653048	SMP	1	3.7426	3.8563	937.4315	515.8675	939.0695	564.6991	
996669738	SMP	1	3.7461	3.8618	936.8466	515.8303	940.3838	564.2418	
996686428	SMP	1	3.7482	3.8636	936.5859	514.5580	942.1430	563.3301	
996703118	SMP	1	3.7545	3.8647	936.9392	515.8970	943.0236	562.1986	
996719808	SMP	1	3.7550	3.8632	937.2084	517.3009	944.1720	562.7998	
996736497	SMP	1	3.7566	3.8595	935.4174	517.3728	943.4577	563.7690	
996753187	SMP	1	3.7554	3.8570	935.8898	516.8914	942.4327	564.0536	
996769877	SMP	1	3.7508	3.8543	936.5496	516.2321	940.0716	563.8609	
996786567	SMP	1	3.7477	3.8506	937.4420	514.7372	938.7149	564.3340	
996803257	SMP	1	3.7442	3.8486	936.8946	514.1191	934.8374	565.5950	
996819947	SMP	1	3.7387	3.8484	937.1767	513.9169	932.8421	567.0025	
996836637	SMP	1	3.7357	3.8495	936.1948	513.6253	929.7233	569.4967	
996853327	SMP	1	3.7337	3.8490	936.1249	513.6248	927.9010	571.3425	
996870017	SMP	1	3.7295	3.8494	936.9999	513.9952	927.1006	573.9946	
996886707	SMP	1	3.7294	3.8475	936.3952	513.4351	926.9407	577.2278	
996903396	SMP	1	3.7223	3.8401	936.6939	512.7548	926.2143	578.3158	
996920086	SMP	1	3.7156	3.8343	937.9604	513.2917	925.5559	578.6667	
996936776	SMP	1	3.7139	3.8290	938.9627	514.5035	924.7079	578.3614	
996953466	SMP	1	3.7135	3.8302	937.6869	516.4540	924.9474	579.2739	
996970156	SMP	1	3.7105	3.8286	936.6522	518.0143	926.2632	579.3692	
996986846	SMP	1	3.7026	3.8298	935.4665	519.3182	928.1958	578.8194	
997003536	SMP	1	3.7026	3.8284	935.2926	520.4001	927.7943	577.7582	
997020226	SMP	1	3.6995	3.8252	936.2086	522.0553	929.0568	577.7401	
997036916	SMP	1	3.7024	3.8286	936.6501	523.5659	929.5038	577.5576	
997053606	SMP	1	3.7023	3.8311	935.8179	524.2716	930.4290	577.0113	
997070295	SMP	1	3.7041	3.8307	935.0099	524.7781	928.4820	575.4565	
997086989	SMP	1	3.7008	3.8350	934.7704	524.2895	927.2694	574.4573	
997103685	SMP	1	3.6969	3.8340	933.7416	525.1310	927.2569	573.9432	
997120381	SMP	1	3.6944	3.8299	933.7510	525.4593	926.9762	572.4328	
997137077	SMP	1	3.6945	3.8336	935.0235	524.9736	926.6271	570.4615	
997153773	SMP	1	3.6960	3.8267	936.3151	525.6715	924.0512	570.4836	
997170469	SMP	1	3.6997	3.8313	939.0189	525.9035	923.7046	571.5546	
997187165	SMP	1	3.7013	3.8272	939.9012	526.6183	923.5725	573.1264	
997203862	SMP	1	3.7080	3.8268	940.7838	525.8627	923.5193	573.4945	
997220558	SMP	1	3.7055	3.8273	941.1667	526.4568	923.3661	573.7502	
997237254	SMP	1	3.7057	3.8256	941.4841	527.2106	923.2052	573.5311	
997253950	SMP	1	3.7031	3.8221	941.7460	527.9167	923.0842	574.5696	
997270646	SMP	1	3.7039	3.8263	942.8425	529.5963	923.5036	576.1219	
997287342	SMP	1	3.7070	3.8284	943.9599	529.5516	924.0483	577.4523	
997304038	SMP	1	3.7118	3.8331	944.2605	529.4607	924.4866	579.5037	
997320735	SMP	1	3.7178	3.8357	944.6680	529.8210	924.9403	580.9965	
997337431	SMP	1	3.7214	3.8302	944.2881	528.6966	925.4107	581.4946	
997354127	SMP	1	3.7256	3.8316	942.3705	528.5938	924.6463	581.5140	
997370823	SMP	1	3.7342	3.8346	940.3766	528.4394	924.2495	580.7245	
997387519	SMP	1	3.7427	3.8356	938.9379	528.4761	923.1625	580.3417	
997404215	SMP	1	3.7415	3.8397	937.6390	528.0729	922.6920	580.0754	
997420911	SMP	1	3.7398	3.8361	936.9508	529.2219	923.6641	580.5587	
997437607	SMP	1	3.7362	3.8412	936.7221	529.8609	923.6288	578.6323	
997454304	SMP	1	3.7359	3.8430	935.3678	529.2345	923.4494	577.5231	
997471000	SMP	1	3.7359	3.8365	934.1069	528.4948	923.0011	576.7182	
997487696	SMP	1	3.7272	3.8354	933.7127	529.4156	924.6583	576.2817	
997504392	SMP	1	3.7245	3.8446	934.1945	529.3496	926.5041	573.9396	
997521088	SMP	1	3.7266	3.8495	932.4541	531.7260	928.6943	572.7195	
997537784	SMP	1	3.7364	3.8453	931.9696	532.5854	929.0829	572.5034	
997554480	SMP	1	3.7361	3.8481	932.3950	532.9532	930.1105	573.0648	
997571177	SMP	1	3.7408	3.8483	933.3138	533.0414	932.6592	572.5163	
997587873	SMP	1	3.7385	3.8464	933.4541	532.1788	932.7148	572.7624	
997604569	SMP	1	3.7339	3.8391	933.2646	530.8538	931.4706	572.8043	
997621265	SMP	1	3.7257	3.8370	934.2864	530.6183	931.7329	573.8303	
997637961	SMP	1	3.7225	3.8365	935.5883	530.1837	931.4973	573.6893	
997654657	SMP	1	3.7216	3.8394	936.8692	531.8935	929.9701	573.4575	
997671353	SMP	1	3.7225	3.8333	936.7174	532.5268	929.9684	571.2532	
997688050	SMP	1	3.7193	3.8401	936.9808	532.8455	926.9779	571.7366	
997704746	SMP	1	3.7093	3.8425	937.8647	533.5126	925.0171	573.0000	
997721442	SMP	1	3.7035	3.8422	938.9195	534.7534	926.6218	572.5489	
997738138	SMP	1	3.7084	3.8435	940.1399	534.8524	927.4442	571.5949	
997754834	SMP	1	3.7089	3.8453	939.6213	535.9792	929.5223	571.1904	
997771530	SMP	1	3.7067	3.8316	940.4635	538.2800	928.6990	570.9333	
997788226	SMP	1	3.6963	3.8278	941.4432	540.1745	928.1558	571.8336	
997804923	SMP	1	3.6903	3.8194	941.0601	541.2585	927.0633	572.3467	
997821619	SMP	1	3.6923	3.8149	941.4642	543.1751	926.6894	571.9870	
997838315	SMP	1	3.6920	3.8128	941.6615	541.6617	926.3629	571.0282	
997855011	SMP	1	3.6885	3.8060	942.6813	540.8706	926.2015	572.6149	
997871707	SMP	1	3.6875	3.8075	943.1389	539.3997	928.1223	572.3047	
997888403	SMP	1	3.6870	3.7997	944.7576	537.4468	927.8588	571.8943	
997905099	SMP	1	3.6871	3.7944	945.2280	535.8479	927.4615	571.8634	
997921796	SMP	1	3.6900	3.7895	945.9343	534.8866	925.9994	571.2000	
997938493	SMP	1	3.6835	3.7837	946.0650	533.5849	925.3274	570.4997	
997955190	SMP	1	3.6754	3.7856	946.4026	531.2442	924.8826	569.3092	
997971887	SMP	1	3.6685	3.7882	946.4122	529.8291	925.1068	566.3301	
997988584	SMP	1	3.6660	3.7912	947.4161	528.0733	926.4207	563.2691	
998005281	SMP	1	3.6633	3.7956	947.7884	526.0400	927.6124	562.4098	
998021979	SMP	1	3.6544	3.7999	947.3555	526.2702	929.4300	562.3683	
998038676	SMP	1	3.6490	3.8022	946.9679	526.5817	930.1670	561.9479	
998055373	SMP	1	3.6457	3.8036	947.2910	526.0515	929.4800	560.7954	
998072070	SMP	1	3.6453	3.8054	946.3773	526.7028	929.1224	559.4906	
998088767	SMP	1	3.6434	3.8051	945.6206	527.1944	929.1540	558.1121	
998105464	SMP	1	3.6418	3.8034	947.9503	528.6000	930.3097	558.5739	
998122162	SMP	1	3.6429	3.8132	948.0332	530.2319	929.5438	559.6387	
998138859	SMP	1	3.6393	3.8165	947.1235	531.0351	929.7819	559.1722	
998155556	SMP	1	3.6399	3.8177	948.1227	530.7928	930.7821	559.7118	
998172253	SMP	1	3.6388	3.8166	948.5541	530.1763	932.7157	561.3099	
998188950	SMP	1	3.6381	3.8193	948.1628	530.5734	933.4341	562.0940	
998205647	SMP	1	3.6422	3.8225	948.6065	529.0095	933.8543	561.5674	
998222345	SMP	1	3.6438	3.8249	949.5970	528.3910	935.2731	561.0465	
998239042	SMP	1	3.6484	3.8295	949.2376	530.5512	935.5737	560.4577	
998255739	SMP	1	3.6514	3.8310	950.0236	530.4516	936.7923	558.8609	
998272436	SMP	1	3.6553	3.8368	950.6214	529.7541	937.2557	558.8454	
998289133	SMP	1	3.6634	3.8357	948.9921	528.5630	937.0155	557.6507	
998305830	SMP	1	3.6689	3.8385	949.7560	526.1483	937.5577	556.1853	
998322528	SMP	1	3.6708	3.8431	950.5438	525.9338	937.3693	555.5275	
998339225	SMP	1	3.6744	3.8405	950.1193	526.1640	937.0623	555.1293	
998355922	SMP	1	3.6759	3.8437	950.2019	526.5859	935.0535	554.4067	
998372619	SMP	1	3.6762	3.8444	950.3662	526.4639	934.9148	554.2338	
998389316	SMP	1	3.6696	3.8501	951.1274	526.5472	935.5302	553.5758	
998406013	SMP	1	3.6686	3.8519	950.8180	527.2843	934.4510	552.0155	
998422710	SMP	1	3.6718	3.8584	950.9397	525.4649	933.2430	552.1452	
998439408	SMP	1	3.6774	3.8579	948.8875	524.1371	933.8725	551.7083	
998456105	SMP	1	3.6780	3.8555	947.8893	524.5765	933.7670	552.4181	
998472802	SMP	1	3.6813	3.8521	947.3460	524.3155	933.4470	551.8164	
998489499	SMP	1	3.6773	3.8542	946.6454	523.1547	933.9010	551.9731	
998506196	SMP	1	3.6820	3.8532	947.0896	523.1518	933.0983	552.9050	
998522893	SMP	1	3.6824	3.8513	947.2106	523.4445	931.6384	553.7941	
998539591	SMP	1	3.6817	3.8545	946.9943	524.1416	930.2242	554.3680	
998556288	SMP	1	3.6769	3.8556	946.5099	525.3494	930.2904	554.4309	
998572985	SMP	1	3.6776	3.8548	946.7328	526.4389	928.5781	553.8273	
998589682	SMP	1	3.6848	3.8551	947.5849	525.6789	927.2775	554.2938	
998606379	SMP	1	3.6871	3.8543	948.3036	525.6914	927.7445	554.3521	
998623076	SMP	1	3.6865	3.8515	948.6444	526.9451	926.3166	555.1994	
998639774	SMP	1	3.6794	3.8541	950.7212	527.4424	925.8285	554.8907	
998656471	SMP	1	3.6769	3.8570	951.7791	527.0425	925.5576	554.3594	
998673168	SMP	1	3.6724	3.8612	951.9454	527.6595	924.3584	553.6098	
998689865	SMP	1	3.6718	3.8639	951.0574	528.1544	923.7789	553.4602	
998706562	SMP	1	3.6695	3.8682	951.5649	526.2250	924.2752	553.0273	
998723259	SMP	1	3.6683	3.8625	952.2672	524.5360	927.5265	551.5087	
998739957	SMP	1	3.6651	3.8588	952.3742	523.0273	926.8335	551.8377	
998756654	SMP	1	3.6640	3.8606	953.2247	523.4338	925.9322	552.8982	
998773345	SMP	1	3.6674	3.8646	952.7762	522.0361	924.3411	553.3929	
998790032	SMP	1	3.6668	3.8676	953.2282	521.8571	924.7442	554.2594	
998806718	SMP	1	3.6651	3.8655	954.4517	520.2577	926.5955	554.9252	
998823404	SMP	1	3.6730	3.8633	954.2071	519.3544	927.8192	555.7504	
998840090	SMP	1	3.6720	3.8617	955.1742	518.3001	929.5702	556.7906	
998856776	SMP	1	3.6723	3.8600	956.2895	518.0502	930.9190	557.9312	
998873462	SMP	1	3.6707	3.8603	957.9212	517.4852	931.4941	559.6734	
998890148	SMP	1	3.6737	3.8620	958.3517	517.7571	931.3077	560.1232	
998906834	SMP	1	3.6787	3.8674	958.7869	517.5953	927.7808	560.0361	
998923520	SMP	1	3.6859	3.8695	958.8382	519.1507	927.1022	559.8168	
998940206	SMP	1	3.6876	3.8692	957.2639	518.5248	927.8931	559.7386	
998956892	SMP	1	3.6794	3.8708	956.5442	519.2528	928.8404	559.9296	
998973579	SMP	1	3.6818	3.8692	955.3264	519.5944	929.1360	558.5560	
998990265	SMP	1	3.6824	3.8680	954.4868	520.0181	928.3199	558.1866	
999006951	SMP	1	3.6793	3.8700	953.7597	518.8412	927.1970	556.8371	
999023637	SMP	1	3.6794	3.8680	951.8818	519.5023	926.2489	557.5776	
999040323	SMP	1	3.6784	3.8665	950.7165	519.4974	925.3411	558.3495	
999057009	SMP	1	3.6829	3.8673	948.5278	520.0565	924.8145	557.6812	
999073695	SMP	1	3.6791	3.8622	947.3837	520.0752	924.7715	557.6593	
999090381	SMP	1	3.6882	3.8643	945.3631	520.3532	926.3478	559.9210	
999107067	SMP	1	3.6877	3.8645	944.5782	518.7825	926.9781	562.1841	
999123753	SMP	1	3.6848	3.8632	944.3918	518.2255	927.8836	563.4974	
999140440	SMP	1	3.6818	3.8627	943.9544	517.9523	927.9740	564.0682	
999157126	SMP	1	3.6802	3.8654	944.0586	517.2191	927.9958	565.3325	
999173812	SMP	1	3.6824	3.8705	945.2307	517.2991	928.9774	566.9997	
999190498	SMP	1	3.6846	3.8744	948.4628	517.3295	930.5693	570.3324	
999207184	SMP	1	3.6754	3.8748	949.6801	518.9548	929.8014	571.2286	
999223870	SMP	1	3.6718	3.8765	950.6922	521.0833	928.7564	570.4503	
999240556	SMP	1	3.6766	3.8715	951.4711	520.7384	929.7961	570.7733	
999257242	SMP	1	3.6754	3.8689	952.7400	519.8866	929.5510	571.0293	
999273928	SMP	1	3.6752	3.8671	952.7134	520.0120	929.9592	570.0882	
999290614	SMP	1	3.6716	3.8654	951.7882	520.5697	931.8175	569.3867	
999307300	SMP	1	3.6675	3.8633	950.6822	520.5015	931.9508	569.1667	
999323987	SMP	1	3.6720	3.8616	948.5133	520.4077	932.7750	569.6565	
999340673	SMP	1	3.6671	3.8634	948.0556	519.7429	932.6342	571.2535	
999357359	SMP	1	3.6692	3.8620	945.6328	519.2509	933.5177	569.7779	
999374045	SMP	1	3.6766	3.8626	942.1692	519.4168	931.4678	568.4666	
999390731	SMP	1	3.6797	3.8654	940.7685	515.7382	931.9671	567.1291	
999407417	SMP	1	3.6800	3.8679	939.2902	512.2224	932.5598	566.6399	
999424103	SMP	1	3.6812	3.8700	937.2713	511.0445	931.9866	566.3507	
999440789	SMP	1	3.6812	3.8691	936.2103	509.9353	933.8683	567.1415	
999457475	SMP	1	3.6819	3.8624	936.2391	509.7294	935.5205	568.0420	
999474161	SMP	1	3.6741	3.8592	936.2919	509.6135	935.8557	569.2684	
999490848	SMP	1	3.6738	3.8611	937.8338	512.3509	935.5051	568.8641	
999507534	SMP	1	3.6733	3.8639	938.7085	512.0507	935.5816	568.6366	
999524220	SMP	1	3.6744	3.8603	938.7875	511.8327	935.8514	566.4297	
999540906	SMP	1	3.6768	3.8592	939.0853	511.4395	936.4862	566.9624	
999557592	SMP	1	3.6800	3.8646	940.1530	511.7867	938.3578	567.8099	
999574278	SMP	1	3.6778	3.8668	940.2941	512.2437	939.1556	570.3677	
999590964	SMP	1	3.6827	3.8589	939.5798	513.2209	939.8946	570.9612	
999607657	SMP	1	3.6865	3.8548	939.3969	514.6633	940.5882	570.8422	
999624349	SMP	1	3.6866	3.8567	939.2427	515.7905	940.1323	569.3391	
999641042	SMP	1	3.6876	3.8558	938.1695	515.6654	940.0118	568.3066	
999657736	SMP	1	3.6871	3.8598	937.3771	515.8508	939.9914	565.0823	
999674429	SMP	1	3.6838	3.8698	936.3324	515.0816	939.9781	564.9795	
999691122	SMP	1	3.6805	3.8734	936.2433	513.2326	940.7949	563.1761	
999707815	SMP	1	3.6863	3.8762	936.1508	513.5653	939.9483	564.6431	
999724508	SMP	1	3.6902	3.8738	934.6757	513.5248	938.3982	563.1547	
999741202	SMP	1	3.6973	3.8743	934.9746	513.5300	939.0093	562.5449	
999757895	SMP	1	3.6999	3.8806	935.0912	514.6673	940.3929	562.0334	
999774588	SMP	1	3.6931	3.8806	935.7336	516.7750	941.1882	560.9557	
999791281	SMP	1	3.6920	3.8768	936.4380	516.0239	943.4219	561.9236	
999807975	SMP	1	3.6930	3.8755	936.3860	515.0094	944.2983	563.8288	
999824668	SMP	1	3.6968	3.8746	936.5461	514.2171	944.2607	565.8576	
999841361	SMP	1	3.7024	3.8755	937.4464	513.1685	942.2600	568.0254	
999858054	SMP	1	3.7055	3.8777	936.6308	513.0716	942.0908	569.2511	
999874747	SMP	1	3.7118	3.8831	936.6208	513.6064	941.2947	571.1936	
999891441	SMP	1	3.7095	3.8791	935.7819	512.7614	943.1093	570.4204	
999908134	SMP	1	3.7071	3.8862	935.7302	512.3954	945.2069	569.8218	
999924827	SMP	1	3.7128	3.8875	934.6924	512.6766	945.4270	570.5039	
999941520	SMP	1	3.7219	3.8897	933.3234	512.2476	943.5996	569.8123	
999958213	SMP	1	3.7251	3.8880	932.8651	510.3371	943.9782	571.6439	
999974907	SMP	1	3.7236	3.8848	933.0625	509.9468	942.6366	570.4628	
999991600	SMP	1	3.7220	3.8809	934.4221	509.0366	942.8051	569.5194	
1000008293	SMP	1	3.7300	3.8782	934.3653	509.8840	942.7363	568.5844	
1000024986	SMP	1	3.7282	3.8768	933.8401	510.3787	945.2315	569.7138	
1000041679	SMP	1	3.7281	3.8738	933.3301	510.3255	945.5241	568.9216	
1000058373	SMP	1	3.7247	3.8728	932.9588	510.1434	943.9852	568.7505	
1000075066	SMP	1	3.7266	3.8768	933.0849	510.3773	943.2160	569.0142	
1000091759	SMP	1	3.7296	3.8774	933.4558	510.1539	940.9571	569.7765	
1000108452	SMP	1	3.7262	3.8756	934.6828	507.8298	943.1270	568.8974	
1000125146	SMP	1	3.7313	3.8755	935.2877	506.8070	942.6869	568.9326	
1000141839	SMP	1	3.7296	3.8787	935.6567	506.7191	943.2469	567.5222	
1000158532	SMP	1	3.7251	3.8767	935.0332	506.4173	941.9679	567.7224	
1000175225	SMP	1	3.7149	3.8751	933.4509	508.3215	944.3513	567.8600	
1000191918	SMP	1	3.7156	3.8716	933.6895	506.4037	944.4309	567.8270	
1000208612	SMP	1	3.7266	3.8721	934.6707	505.0898	945.4177	566.1083	
1000225305	SMP	1	3.7305	3.8705	936.1397	502.2680	945.9297	565.4361	
1000241998	SMP	1	3.7368	3.8760	936.6542	500.4368	948.4679	563.8037	
1000258691	SMP	1	3.7442	3.8803	937.0071	498.5125	950.4814	563.0228	
1000275384	SMP	1	3.7487	3.8840	937.2108	498.6811	951.5516	563.6565	
1000292078	SMP	1	3.7494	3.8785	937.2756	500.3635	950.7023	566.0453	
1000308771	SMP	1	3.7536	3.8775	938.4254	500.9399	950.7803	566.2648	
1000325464	SMP	1	3.7524	3.8790	939.3663	498.0724	950.4504	566.1385	
1000342157	SMP	1	3.7573	3.8829	939.9104	497.1218	952.5290	567.1490	
1000358850	SMP	1	3.7689	3.8796	941.4478	495.9148	951.1775	566.8963	
1000375544	SMP	1	3.7736	3.8808	941.8757	495.4214	949.9919	567.3793	
1000392237	SMP	1	3.7730	3.8780	940.9530	496.1926	948.2785	567.1606	
1000408930	SMP	1	3.7812	3.8826	940.8847	497.0620	947.5169	567.2065	
1000425623	SMP	1	3.7765	3.8767	938.6784	497.7416	943.8148	567.0543	
1000442319	SMP	1	3.7758	3.8759	935.9736	499.0549	940.8693	567.6771	
1000459015	SMP	1	3.7733	3.8794	933.5407	501.7232	938.4984	568.3657	
1000475710	SMP	1	3.7654	3.8818	932.2851	501.0398	936.1534	567.1856	
1000492405	SMP	1	3.7620	3.8854	931.3062	502.0435	934.5097	567.8275	
1000509100	SMP	1	3.7602	3.8909	930.7778	504.9773	933.7768	569.4389	
1000525794	SMP	1	3.7550	3.9001	931.1474	506.8896	930.4035	570.8288	
1000542489	SMP	1	3.7577	3.9097	928.9694	509.4318	928.7117	572.1252	
1000559184	SMP	1	3.7608	3.9182	927.8007	512.5063	929.1406	572.6549	
1000575878	SMP	1	3.7617	3.9261	928.9485	513.1230	930.7638	573.5689	
1000592573	SMP	1	3.7627	3.9241	929.7190	513.4717	930.0757	574.6613	
1000609268	SMP	1	3.7664	3.9199	932.1934	514.2884	931.0396	575.7575	
1000625962	SMP	1	3.7730	3.9204	933.6580	514.8826	932.7659	577.0405	
1000642657	SMP	1	3.7794	3.9189	936.1565	513.9019	934.3920	578.0720	
1000659352	SMP	1	3.7831	3.9154	938.0030	514.2861	934.5121	579.2628	
1000676047	SMP	1	3.7880	3.9201	939.3133	514.2100	935.3926	580.8087	
1000692741	SMP	1	3.7851	3.9179	939.7584	513.1605	935.0983	579.8743	
1000709436	SMP	1	3.7816	3.9242	938.0794	512.1373	935.0668	577.5563	
1000726131	SMP	1	3.7778	3.9273	938.1254	511.8403	937.0753	576.2586	
1000742825	SMP	1	3.7754	3.9233	937.6845	511.6284	939.3307	574.5649	
1000759520	SMP	1	3.7827	3.9258	936.8914	514.5364	937.4953	573.7172	
1000776215	SMP	1	3.7821	3.9279	935.5256	515.3316	937.6767	570.6808	
1000792909	SMP	1	3.7776	3.9278	935.2856	515.9225	937.2240	571.1821	
1000809604	SMP	1	3.7763	3.9289	937.0272	517.6756	934.1740	569.8343	
1000826299	SMP	1	3.7754	3.9343	935.2866	517.7647	933.2075	567.5827	
1000842994	SMP	1	3.7770	3.9407	933.9162	519.0071	934.1154	566.1289	
1000859688	SMP	1	3.7744	3.9419	933.3498	519.2618	935.1950	564.5372	
1000876383	SMP	1	3.7703	3.9458	932.7713	519.9032	936.6080	563.5118	
1000893078	SMP	1	3.7700	3.9435	933.2601	519.6322	936.6492	563.4504	
1000909772	SMP	1	3.7714	3.9435	933.4924	519.4352	936.5421	563.9456	
1000926467	SMP	1	3.7712	3.9448	933.7208	518.3851	935.0365	563.9186	
1000943162	SMP	1	3.7697	3.9462	933.0029	516.3543	935.1261	564.1282	
1000959856	SMP	1	3.7695	3.9514	933.4436	516.2608	934.4738	566.2367	
1000976551	SMP	1	3.7669	3.9521	932.4191	516.1211	934.0683	565.8675	
1000993246	SMP	1	3.7641	3.9532	931.0576	515.3281	935.4158	568.1435	
1001009940	SMP	1	3.7639	3.9601	930.5614	516.1049	935.7473	567.8640	
1001026635	SMP	1	3.7667	3.9685	930.7804	515.8578	936.1834	567.5458	
1001043330	SMP	1	3.7666	3.9758	929.6259	516.8836	936.4749	566.7851	
1001060025	SMP	1	3.7642	3.9905	927.6871	517.3537	935.3868	569.3372	
1001076719	SMP	1	3.7685	3.9968	927.6944	517.1875	934.7451	569.6960	
1001093414	SMP	1	3.7706	3.9951	927.0737	516.5934	933.0445	570.4842	
1001110109	SMP	1	3.7708	3.9946	928.3338	516.5998	931.2163	570.5111	
1001126803	SMP	1	3.7776	3.9918	930.2663	515.7367	929.5615	569.3535	
1001143498	SMP	1	3.7836	3.9892	930.8625	516.5869	929.8725	567.7944	
1001160193	SMP	1	3.7928	3.9995	930.8256	517.7102	930.2336	570.5267	
1001176887	SMP	1	3.7937	3.9942	931.2740	518.0407	929.9250	566.5307	
1001193582	SMP	1	3.7904	3.9989	930.9158	518.1560	931.6273	566.7905	
1001210277	SMP	1	3.7951	3.9927	930.5759	519.5735	931.1254	567.2733	
1001226972	SMP	1	3.7951	3.9941	930.3050	519.8962	930.0610	569.1096	
1001243666	SMP	1	3.7979	3.9914	932.1428	520.6537	928.9708	568.5953	
1001260361	SMP	1	3.7980	3.9875	934.5094	521.1646	928.3832	567.6263	
1001277053	SMP	1	3.7915	3.9880	935.7946	521.4836	927.9605	567.6339	
1001293745	SMP	1	3.7937	3.9886	936.3504	523.3169	926.5472	567.7144	
1001310437	SMP	1	3.7988	3.9868	937.1590	524.6734	926.9488	568.4441	
1001327129	SMP	1	3.8031	3.9907	936.6217	524.2742	924.7871	568.8196	
1001343823	SMP	1	3.7977	3.9938	937.7287	521.2098	922.9044	567.1035	
1001360517	SMP	1	3.7999	3.9971	937.5829	519.3426	921.3512	567.6484	
1001377211	SMP	1	3.7927	3.9953	937.9741	519.3825	919.0088	567.7281	
1001393904	SMP	1	3.7907	4.0014	937.2449	516.7744	916.4805	567.9041	
1001410598	SMP	1	3.7847	4.0055	936.7569	514.9703	916.5955	566.9483	
1001427292	SMP	1	3.7840	3.9977	935.4910	514.5430	916.9002	566.9865	
1001443986	SMP	1	3.7799	3.9950	934.6936	515.5419	917.8113	568.8209	
1001460680	SMP	1	3.7754	3.9923	934.8492	516.1847	918.3851	569.0950	
1001477373	SMP	1	3.7708	3.9857	934.1131	514.8884	920.7483	569.7129	
1001494067	SMP	1	3.7660	3.9830	931.9284	516.1283	921.7706	570.3390	
1001510761	SMP	1	3.7644	3.9802	930.9550	516.4770	922.6339	571.6621	
1001527455	SMP	1	3.7551	3.9807	930.5914	518.2968	923.1720	573.7389	
1001544149	SMP	1	3.7480	3.9786	929.6076	519.8124	923.8285	574.4542	
1001560842	SMP	1	3.7373	3.9756	929.7534	520.3204	924.9627	575.5944	
1001577536	SMP	1	3.7349	3.9740	929.7391	521.0021	926.6089	576.0882	
1001594230	SMP	1	3.7339	3.9666	929.4037	521.8419	928.3895	577.0568	
1001610924	SMP	1	3.7313	3.9697	929.6127	522.9021	930.6802	576.8135	
1001627618	SMP	1	3.7389	3.9679	929.4685	521.6445	931.9322	575.3573	
1001644311	SMP	1	3.7426	3.9698	929.6547	519.8322	930.8418	574.6624	
1001661005	SMP	1	3.7460	3.9714	929.9363	518.7212	930.2402	574.3275	
1001677699	SMP	1	3.7518	3.9735	932.0122	518.4520	929.4280	574.0399	
1001694393	SMP	1	3.7552	3.9729	933.9353	517.4030	928.2814	573.0067	
1001711087	SMP	1	3.7553	3.9734	935.7226	517.9880	930.1163	570.6544	
1001727780	SMP	1	3.7525	3.9704	935.7734	516.9139	931.0959	570.8073	
1001744474	SMP	1	3.7519	3.9619	935.3387	516.7991	930.1413	570.9650	
1001761168	SMP	1	3.7495	3.9566	937.1736	517.5616	929.6893	571.9380	
1001777862	SMP	1	3.7436	3.9551	940.8701	516.8122	927.9915	571.7854	
1001794556	SMP	1	3.7450	3.9513	941.4029	517.5093	928.1134	570.5957	
1001811250	SMP	1	3.7459	3.9499	940.7810	518.8092	927.6535	570.5806	
1001827943	SMP	1	3.7468	3.9520	940.1409	520.6366	928.7485	571.4523	
1001844637	SMP	1	3.7415	3.9551	939.7298	522.6827	929.6039	571.7929	
1001861331	SMP	1	3.7329	3.9515	938.2720	524.0711	929.9767	573.1799	
1001878025	SMP	1	3.7314	3.9475	938.8843	525.9918	930.0092	574.4847	
